country,state,county,series_Desc,series_id,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,filename
United States,TX,Sutton County,House Price Index,ATNHPIUS48435A,,,,,,,,,,United_States_TX_Sutton_County_House_Price_Index
United States,TX,Swisher County,House Price Index,ATNHPIUS48437A,,,,,,,,,,United_States_TX_Swisher_County_House_Price_Index
United States,TX,Tarrant County,House Price Index,ATNHPIUS48439A,,,,,,,,,,United_States_TX_Tarrant_County_House_Price_Index
United States,TX,Taylor County,House Price Index,ATNHPIUS48441A,,,,,,,,,,United_States_TX_Taylor_County_House_Price_Index
United States,TX,Terrell County,House Price Index,ATNHPIUS48443A,,,,,,,,,,United_States_TX_Terrell_County_House_Price_Index
United States,TX,Terry County,House Price Index,ATNHPIUS48445A,,,,,,,,,,United_States_TX_Terry_County_House_Price_Index
United States,TX,Throckmorton County,House Price Index,ATNHPIUS48447A,,,,,,,,,,United_States_TX_Throckmorton_County_House_Price_Index
United States,TX,Titus County,House Price Index,ATNHPIUS48449A,,,,,,,,,,United_States_TX_Titus_County_House_Price_Index
United States,TX,Tom Green County,House Price Index,ATNHPIUS48451A,,,,,,,,,,United_States_TX_Tom_Green_County_House_Price_Index
United States,TX,Travis County,House Price Index,ATNHPIUS48453A,,,,,,,,,,United_States_TX_Travis_County_House_Price_Index
United States,TX,Trinity County,House Price Index,ATNHPIUS48455A,,,,,,,,,,United_States_TX_Trinity_County_House_Price_Index
United States,TX,Tyler County,House Price Index,ATNHPIUS48457A,,,,,,,,,,United_States_TX_Tyler_County_House_Price_Index
United States,TX,Upshur County,House Price Index,ATNHPIUS48459A,,,,,,,,,,United_States_TX_Upshur_County_House_Price_Index
United States,TX,Upton County,House Price Index,ATNHPIUS48461A,,,,,,,,,,United_States_TX_Upton_County_House_Price_Index
United States,TX,Uvalde County,House Price Index,ATNHPIUS48463A,,,,,,,,,,United_States_TX_Uvalde_County_House_Price_Index
United States,TX,Val Verde County,House Price Index,ATNHPIUS48465A,,,,,,,,,,United_States_TX_Val_Verde_County_House_Price_Index
United States,TX,Van Zandt County,House Price Index,ATNHPIUS48467A,,,,,,,,,,United_States_TX_Van_Zandt_County_House_Price_Index
United States,TX,Victoria County,House Price Index,ATNHPIUS48469A,,,,,,,,,,United_States_TX_Victoria_County_House_Price_Index
United States,TX,Walker County,House Price Index,ATNHPIUS48471A,,,,,,,,,,United_States_TX_Walker_County_House_Price_Index
United States,TX,Waller County,House Price Index,ATNHPIUS48473A,,,,,,,,,,United_States_TX_Waller_County_House_Price_Index
United States,TX,Ward County,House Price Index,ATNHPIUS48475A,,,,,,,,,,United_States_TX_Ward_County_House_Price_Index
United States,TX,Washington County,House Price Index,ATNHPIUS48477A,,,,,,,,,,United_States_TX_Washington_County_House_Price_Index
United States,TX,Webb County,House Price Index,ATNHPIUS48479A,,,,,,,,,,United_States_TX_Webb_County_House_Price_Index
United States,TX,Wharton County,House Price Index,ATNHPIUS48481A,,,,,,,,,,United_States_TX_Wharton_County_House_Price_Index
United States,TX,Wheeler County,House Price Index,ATNHPIUS48483A,,,,,,,,,,United_States_TX_Wheeler_County_House_Price_Index
United States,TX,Wichita County,House Price Index,ATNHPIUS48485A,,,,,,,,,,United_States_TX_Wichita_County_House_Price_Index
United States,TX,Wilbarger County,House Price Index,ATNHPIUS48487A,,,,,,,,,,United_States_TX_Wilbarger_County_House_Price_Index
United States,TX,Willacy County,House Price Index,ATNHPIUS48489A,,,,,,,,,,United_States_TX_Willacy_County_House_Price_Index
United States,TX,Williamson County,House Price Index,ATNHPIUS48491A,,,,,,,,,,United_States_TX_Williamson_County_House_Price_Index
United States,TX,Wilson County,House Price Index,ATNHPIUS48493A,,,,,,,,,,United_States_TX_Wilson_County_House_Price_Index
United States,TX,Winkler County,House Price Index,ATNHPIUS48495A,,,,,,,,,,United_States_TX_Winkler_County_House_Price_Index
United States,TX,Wise County,House Price Index,ATNHPIUS48497A,,,,,,,,,,United_States_TX_Wise_County_House_Price_Index
United States,TX,Wood County,House Price Index,ATNHPIUS48499A,,,,,,,,,,United_States_TX_Wood_County_House_Price_Index
United States,TX,Yoakum County,House Price Index,ATNHPIUS48501A,,,,,,,,,,United_States_TX_Yoakum_County_House_Price_Index
United States,TX,Young County,House Price Index,ATNHPIUS48503A,,,,,,,,,,United_States_TX_Young_County_House_Price_Index
United States,TX,Zapata County,House Price Index,ATNHPIUS48505A,,,,,,,,,,United_States_TX_Zapata_County_House_Price_Index
United States,TX,Zavala County,House Price Index,ATNHPIUS58507A,,,,,,,,,,United_States_TX_Zavala_County_House_Price_Index
United States,TX,Anderson County,Household Income,MHITX48001A052NCEN,,,,,,,,,,United_States_TX_Anderson_County_Household_Income
United States,TX,Andrews County,Household Income,MHITX48003A052NCEN,,,,,,,,,,United_States_TX_Andrews_County_Household_Income
United States,TX,Angelina County,Household Income,MHITX48005A052NCEN,,,,,,,,,,United_States_TX_Angelina_County_Household_Income
United States,TX,Aransas County,Household Income,MHITX48007A052NCEN,,,,,,,,,,United_States_TX_Aransas_County_Household_Income
United States,TX,Archer County,Household Income,MHITX48009A052NCEN,,,,,,,,,,United_States_TX_Archer_County_Household_Income
United States,TX,Armstrong County,Household Income,MHITX48011A052NCEN,,,,,,,,,,United_States_TX_Armstrong_County_Household_Income
United States,TX,Atascosa County,Household Income,MHITX48013A052NCEN,,,,,,,,,,United_States_TX_Atascosa_County_Household_Income
United States,TX,Austin County,Household Income,MHITX48015A052NCEN,,,,,,,,,,United_States_TX_Austin_County_Household_Income
United States,TX,Bailey County,Household Income,MHITX48017A052NCEN,,,,,,,,,,United_States_TX_Bailey_County_Household_Income
United States,TX,Bandera County,Household Income,MHITX48019A052NCEN,,,,,,,,,,United_States_TX_Bandera_County_Household_Income
United States,TX,Bastrop County,Household Income,MHITX48021A052NCEN,,,,,,,,,,United_States_TX_Bastrop_County_Household_Income
United States,TX,Baylor County,Household Income,MHITX48023A052NCEN,,,,,,,,,,United_States_TX_Baylor_County_Household_Income
United States,TX,Bee County,Household Income,MHITX48025A052NCEN,,,,,,,,,,United_States_TX_Bee_County_Household_Income
United States,TX,Bell County,Household Income,MHITX48027A052NCEN,,,,,,,,,,United_States_TX_Bell_County_Household_Income
United States,TX,Bexar County,Household Income,MHITX48029A052NCEN,,,,,,,,,,United_States_TX_Bexar_County_Household_Income
United States,TX,Blanco County,Household Income,MHITX48031A052NCEN,,,,,,,,,,United_States_TX_Blanco_County_Household_Income
United States,TX,Borden County,Household Income,MHITX48033A052NCEN,,,,,,,,,,United_States_TX_Borden_County_Household_Income
United States,TX,Bosque County,Household Income,MHITX48035A052NCEN,,,,,,,,,,United_States_TX_Bosque_County_Household_Income
United States,TX,Bowie County,Household Income,MHITX48037A052NCEN,,,,,,,,,,United_States_TX_Bowie_County_Household_Income
United States,TX,Brazoria County,Household Income,MHITX48039A052NCEN,,,,,,,,,,United_States_TX_Brazoria_County_Household_Income
United States,TX,Brazos County,Household Income,MHITX48041A052NCEN,,,,,,,,,,United_States_TX_Brazos_County_Household_Income
United States,TX,Brewster County,Household Income,MHITX48043A052NCEN,,,,,,,,,,United_States_TX_Brewster_County_Household_Income
United States,TX,Briscoe County,Household Income,MHITX48045A052NCEN,,,,,,,,,,United_States_TX_Briscoe_County_Household_Income
United States,TX,Brooks County,Household Income,MHITX48047A052NCEN,,,,,,,,,,United_States_TX_Brooks_County_Household_Income
United States,TX,Brown County,Household Income,MHITX48049A052NCEN,,,,,,,,,,United_States_TX_Brown_County_Household_Income
United States,TX,Burleson County,Household Income,MHITX48051A052NCEN,,,,,,,,,,United_States_TX_Burleson_County_Household_Income
United States,TX,Burnet County,Household Income,MHITX48053A052NCEN,,,,,,,,,,United_States_TX_Burnet_County_Household_Income
United States,TX,Caldwell County,Household Income,MHITX48055A052NCEN,,,,,,,,,,United_States_TX_Caldwell_County_Household_Income
United States,TX,Calhoun County,Household Income,MHITX48057A052NCEN,,,,,,,,,,United_States_TX_Calhoun_County_Household_Income
United States,TX,Callahan County,Household Income,MHITX48059A052NCEN,,,,,,,,,,United_States_TX_Callahan_County_Household_Income
United States,TX,Cameron County,Household Income,MHITX48061A052NCEN,,,,,,,,,,United_States_TX_Cameron_County_Household_Income
United States,TX,Camp County,Household Income,MHITX48063A052NCEN,,,,,,,,,,United_States_TX_Camp_County_Household_Income
United States,TX,Carson County,Household Income,MHITX48065A052NCEN,,,,,,,,,,United_States_TX_Carson_County_Household_Income
United States,TX,Cass County,Household Income,MHITX48067A052NCEN,,,,,,,,,,United_States_TX_Cass_County_Household_Income
United States,TX,Castro County,Household Income,MHITX48069A052NCEN,,,,,,,,,,United_States_TX_Castro_County_Household_Income
United States,TX,Chambers County,Household Income,MHITX48071A052NCEN,,,,,,,,,,United_States_TX_Chambers_County_Household_Income
United States,TX,Cherokee County,Household Income,MHITX48073A052NCEN,,,,,,,,,,United_States_TX_Cherokee_County_Household_Income
United States,TX,Childress County,Household Income,MHITX48075A052NCEN,,,,,,,,,,United_States_TX_Childress_County_Household_Income
United States,TX,Clay County,Household Income,MHITX48077A052NCEN,,,,,,,,,,United_States_TX_Clay_County_Household_Income
United States,TX,Cochran County,Household Income,MHITX48079A052NCEN,,,,,,,,,,United_States_TX_Cochran_County_Household_Income
United States,TX,Coke County,Household Income,MHITX48081A052NCEN,,,,,,,,,,United_States_TX_Coke_County_Household_Income
United States,TX,Coleman County,Household Income,MHITX48083A052NCEN,,,,,,,,,,United_States_TX_Coleman_County_Household_Income
United States,TX,Collin County,Household Income,MHITX48085A052NCEN,,,,,,,,,,United_States_TX_Collin_County_Household_Income
United States,TX,Collingsworth County,Household Income,MHITX48087A052NCEN,,,,,,,,,,United_States_TX_Collingsworth_County_Household_Income
United States,TX,Colorado County,Household Income,MHITX48089A052NCEN,,,,,,,,,,United_States_TX_Colorado_County_Household_Income
United States,TX,Comal County,Household Income,MHITX48091A052NCEN,,,,,,,,,,United_States_TX_Comal_County_Household_Income
United States,TX,Comanche County,Household Income,MHITX48093A052NCEN,,,,,,,,,,United_States_TX_Comanche_County_Household_Income
United States,TX,Concho County,Household Income,MHITX48095A052NCEN,,,,,,,,,,United_States_TX_Concho_County_Household_Income
United States,TX,Cooke County,Household Income,MHITX48097A052NCEN,,,,,,,,,,United_States_TX_Cooke_County_Household_Income
United States,TX,Coryell County,Household Income,MHITX48099A052NCEN,,,,,,,,,,United_States_TX_Coryell_County_Household_Income
United States,TX,Cottle County,Household Income,MHITX48101A052NCEN,,,,,,,,,,United_States_TX_Cottle_County_Household_Income
United States,TX,Crane County,Household Income,MHITX48103A052NCEN,,,,,,,,,,United_States_TX_Crane_County_Household_Income
United States,TX,Crockett County,Household Income,MHITX48105A052NCEN,,,,,,,,,,United_States_TX_Crockett_County_Household_Income
United States,TX,Crosby County,Household Income,MHITX48107A052NCEN,,,,,,,,,,United_States_TX_Crosby_County_Household_Income
United States,TX,Culberson County,Household Income,MHITX48109A052NCEN,,,,,,,,,,United_States_TX_Culberson_County_Household_Income
United States,TX,Dallam County,Household Income,MHITX48111A052NCEN,,,,,,,,,,United_States_TX_Dallam_County_Household_Income
United States,TX,Dallas County,Household Income,MHITX48113A052NCEN,,,,,,,,,,United_States_TX_Dallas_County_Household_Income
United States,TX,Dawson County,Household Income,MHITX48115A052NCEN,,,,,,,,,,United_States_TX_Dawson_County_Household_Income
United States,TX,Deaf Smith County,Household Income,MHITX48117A052NCEN,,,,,,,,,,United_States_TX_Deaf_Smith_County_Household_Income
United States,TX,Delta County,Household Income,MHITX48119A052NCEN,,,,,,,,,,United_States_TX_Delta_County_Household_Income
United States,TX,Denton County,Household Income,MHITX48121A052NCEN,,,,,,,,,,United_States_TX_Denton_County_Household_Income
United States,TX,De Witt County,Household Income,MHITX48123A052NCEN,,,,,,,,,,United_States_TX_De_Witt_County_Household_Income
United States,TX,Dickens County,Household Income,MHITX48125A052NCEN,,,,,,,,,,United_States_TX_Dickens_County_Household_Income
United States,TX,Dimmit County,Household Income,MHITX48127A052NCEN,,,,,,,,,,United_States_TX_Dimmit_County_Household_Income
United States,TX,Donley County,Household Income,MHITX48129A052NCEN,,,,,,,,,,United_States_TX_Donley_County_Household_Income
United States,TX,Duval County,Household Income,MHITX48131A052NCEN,,,,,,,,,,United_States_TX_Duval_County_Household_Income
United States,TX,Eastland County,Household Income,MHITX48133A052NCEN,,,,,,,,,,United_States_TX_Eastland_County_Household_Income
United States,TX,Ector County,Household Income,MHITX48135A052NCEN,,,,,,,,,,United_States_TX_Ector_County_Household_Income
United States,TX,Edwards County,Household Income,MHITX48137A052NCEN,,,,,,,,,,United_States_TX_Edwards_County_Household_Income
United States,TX,Ellis County,Household Income,MHITX48139A052NCEN,,,,,,,,,,United_States_TX_Ellis_County_Household_Income
United States,TX,El Paso County,Household Income,MHITX48141A052NCEN,,,,,,,,,,United_States_TX_El_Paso_County_Household_Income
United States,TX,Erath County,Household Income,MHITX48143A052NCEN,,,,,,,,,,United_States_TX_Erath_County_Household_Income
United States,TX,Falls County,Household Income,MHITX48145A052NCEN,,,,,,,,,,United_States_TX_Falls_County_Household_Income
United States,TX,Fannin County,Household Income,MHITX48147A052NCEN,,,,,,,,,,United_States_TX_Fannin_County_Household_Income
United States,TX,Fayette County,Household Income,MHITX48149A052NCEN,,,,,,,,,,United_States_TX_Fayette_County_Household_Income
United States,TX,Fisher County,Household Income,MHITX48151A052NCEN,,,,,,,,,,United_States_TX_Fisher_County_Household_Income
United States,TX,Floyd County,Household Income,MHITX48153A052NCEN,,,,,,,,,,United_States_TX_Floyd_County_Household_Income
United States,TX,Foard County,Household Income,MHITX48155A052NCEN,,,,,,,,,,United_States_TX_Foard_County_Household_Income
United States,TX,Fort Bend County,Household Income,MHITX48157A052NCEN,,,,,,,,,,United_States_TX_Fort_Bend_County_Household_Income
United States,TX,Franklin County,Household Income,MHITX48159A052NCEN,,,,,,,,,,United_States_TX_Franklin_County_Household_Income
United States,TX,Freestone County,Household Income,MHITX48161A052NCEN,,,,,,,,,,United_States_TX_Freestone_County_Household_Income
United States,TX,Frio County,Household Income,MHITX48163A052NCEN,,,,,,,,,,United_States_TX_Frio_County_Household_Income
United States,TX,Gaines County,Household Income,MHITX48165A052NCEN,,,,,,,,,,United_States_TX_Gaines_County_Household_Income
United States,TX,Galveston County,Household Income,MHITX48167A052NCEN,,,,,,,,,,United_States_TX_Galveston_County_Household_Income
United States,TX,Garza County,Household Income,MHITX48169A052NCEN,,,,,,,,,,United_States_TX_Garza_County_Household_Income
United States,TX,Gillespie County,Household Income,MHITX48171A052NCEN,,,,,,,,,,United_States_TX_Gillespie_County_Household_Income
United States,TX,Glasscock County,Household Income,MHITX48173A052NCEN,,,,,,,,,,United_States_TX_Glasscock_County_Household_Income
United States,TX,Goliad County,Household Income,MHITX48175A052NCEN,,,,,,,,,,United_States_TX_Goliad_County_Household_Income
United States,TX,Gonzales County,Household Income,MHITX48177A052NCEN,,,,,,,,,,United_States_TX_Gonzales_County_Household_Income
United States,TX,Gray County,Household Income,MHITX48179A052NCEN,,,,,,,,,,United_States_TX_Gray_County_Household_Income
United States,TX,Grayson County,Household Income,MHITX48181A052NCEN,,,,,,,,,,United_States_TX_Grayson_County_Household_Income
United States,TX,Gregg County,Household Income,MHITX48183A052NCEN,,,,,,,,,,United_States_TX_Gregg_County_Household_Income
United States,TX,Grimes County,Household Income,MHITX48185A052NCEN,,,,,,,,,,United_States_TX_Grimes_County_Household_Income
United States,TX,Guadalupe County,Household Income,MHITX48187A052NCEN,,,,,,,,,,United_States_TX_Guadalupe_County_Household_Income
United States,TX,Hale County,Household Income,MHITX48189A052NCEN,,,,,,,,,,United_States_TX_Hale_County_Household_Income
United States,TX,Hall County,Household Income,MHITX48191A052NCEN,,,,,,,,,,United_States_TX_Hall_County_Household_Income
United States,TX,Hamilton County,Household Income,MHITX48193A052NCEN,,,,,,,,,,United_States_TX_Hamilton_County_Household_Income
United States,TX,Hansford County,Household Income,MHITX48195A052NCEN,,,,,,,,,,United_States_TX_Hansford_County_Household_Income
United States,TX,Hardeman County,Household Income,MHITX48197A052NCEN,,,,,,,,,,United_States_TX_Hardeman_County_Household_Income
United States,TX,Hardin County,Household Income,MHITX48199A052NCEN,,,,,,,,,,United_States_TX_Hardin_County_Household_Income
United States,TX,Harris County,Household Income,MHITX48201A052NCEN,,,,,,,,,,United_States_TX_Harris_County_Household_Income
United States,TX,Harrison County,Household Income,MHITX48203A052NCEN,,,,,,,,,,United_States_TX_Harrison_County_Household_Income
United States,TX,Hartley County,Household Income,MHITX48205A052NCEN,,,,,,,,,,United_States_TX_Hartley_County_Household_Income
United States,TX,Haskell County,Household Income,MHITX48207A052NCEN,,,,,,,,,,United_States_TX_Haskell_County_Household_Income
United States,TX,Hays County,Household Income,MHITX48209A052NCEN,,,,,,,,,,United_States_TX_Hays_County_Household_Income
United States,TX,Hemphill County,Household Income,MHITX48211A052NCEN,,,,,,,,,,United_States_TX_Hemphill_County_Household_Income
United States,TX,Henderson County,Household Income,MHITX48213A052NCEN,,,,,,,,,,United_States_TX_Henderson_County_Household_Income
United States,TX,Hidalgo County,Household Income,MHITX48215A052NCEN,,,,,,,,,,United_States_TX_Hidalgo_County_Household_Income
United States,TX,Hill County,Household Income,MHITX48217A052NCEN,,,,,,,,,,United_States_TX_Hill_County_Household_Income
United States,TX,Hockley County,Household Income,MHITX48219A052NCEN,,,,,,,,,,United_States_TX_Hockley_County_Household_Income
United States,TX,Hood County,Household Income,MHITX48221A052NCEN,,,,,,,,,,United_States_TX_Hood_County_Household_Income
United States,TX,Hopkins County,Household Income,MHITX48223A052NCEN,,,,,,,,,,United_States_TX_Hopkins_County_Household_Income
United States,TX,Houston County,Household Income,MHITX48225A052NCEN,,,,,,,,,,United_States_TX_Houston_County_Household_Income
United States,TX,Howard County,Household Income,MHITX48227A052NCEN,,,,,,,,,,United_States_TX_Howard_County_Household_Income
United States,TX,Hudspeth County,Household Income,MHITX48229A052NCEN,,,,,,,,,,United_States_TX_Hudspeth_County_Household_Income
United States,TX,Hunt County,Household Income,MHITX48231A052NCEN,,,,,,,,,,United_States_TX_Hunt_County_Household_Income
United States,TX,Hutchinson County,Household Income,MHITX48233A052NCEN,,,,,,,,,,United_States_TX_Hutchinson_County_Household_Income
United States,TX,Irion County,Household Income,MHITX48235A052NCEN,,,,,,,,,,United_States_TX_Irion_County_Household_Income
United States,TX,Jack County,Household Income,MHITX48237A052NCEN,,,,,,,,,,United_States_TX_Jack_County_Household_Income
United States,TX,Jackson County,Household Income,MHITX48239A052NCEN,,,,,,,,,,United_States_TX_Jackson_County_Household_Income
United States,TX,Jasper County,Household Income,MHITX48241A052NCEN,,,,,,,,,,United_States_TX_Jasper_County_Household_Income
United States,TX,Jeff Davis County,Household Income,MHITX48243A052NCEN,,,,,,,,,,United_States_TX_Jeff_Davis_County_Household_Income
United States,TX,Jefferson County,Household Income,MHITX48245A052NCEN,,,,,,,,,,United_States_TX_Jefferson_County_Household_Income
United States,TX,Jim Hogg County,Household Income,MHITX48247A052NCEN,,,,,,,,,,United_States_TX_Jim_Hogg_County_Household_Income
United States,TX,Jim Wells County,Household Income,MHITX48249A052NCEN,,,,,,,,,,United_States_TX_Jim_Wells_County_Household_Income
United States,TX,Johnson County,Household Income,MHITX48251A052NCEN,,,,,,,,,,United_States_TX_Johnson_County_Household_Income
United States,TX,Jones County,Household Income,MHITX48253A052NCEN,,,,,,,,,,United_States_TX_Jones_County_Household_Income
United States,TX,Karnes County,Household Income,MHITX48255A052NCEN,,,,,,,,,,United_States_TX_Karnes_County_Household_Income
United States,TX,Kaufman County,Household Income,MHITX48257A052NCEN,,,,,,,,,,United_States_TX_Kaufman_County_Household_Income
United States,TX,Kendall County,Household Income,MHITX48259A052NCEN,,,,,,,,,,United_States_TX_Kendall_County_Household_Income
United States,TX,Kenedy County,Household Income,MHITX48261A052NCEN,,,,,,,,,,United_States_TX_Kenedy_County_Household_Income
United States,TX,Kent County,Household Income,MHITX48263A052NCEN,,,,,,,,,,United_States_TX_Kent_County_Household_Income
United States,TX,Kerr County,Household Income,MHITX48265A052NCEN,,,,,,,,,,United_States_TX_Kerr_County_Household_Income
United States,TX,Kimble County,Household Income,MHITX48267A052NCEN,,,,,,,,,,United_States_TX_Kimble_County_Household_Income
United States,TX,King County,Household Income,MHITX48269A052NCEN,,,,,,,,,,United_States_TX_King_County_Household_Income
United States,TX,Kinney County,Household Income,MHITX48271A052NCEN,,,,,,,,,,United_States_TX_Kinney_County_Household_Income
United States,TX,Kleberg County,Household Income,MHITX48273A052NCEN,,,,,,,,,,United_States_TX_Kleberg_County_Household_Income
United States,TX,Knox County,Household Income,MHITX48275A052NCEN,,,,,,,,,,United_States_TX_Knox_County_Household_Income
United States,TX,Lamar County,Household Income,MHITX48277A052NCEN,,,,,,,,,,United_States_TX_Lamar_County_Household_Income
United States,TX,Lamb County,Household Income,MHITX48279A052NCEN,,,,,,,,,,United_States_TX_Lamb_County_Household_Income
United States,TX,Lampasas County,Household Income,MHITX48281A052NCEN,,,,,,,,,,United_States_TX_Lampasas_County_Household_Income
United States,TX,La Salle County,Household Income,MHITX48283A052NCEN,,,,,,,,,,United_States_TX_La_Salle_County_Household_Income
United States,TX,Lavaca County,Household Income,MHITX48285A052NCEN,,,,,,,,,,United_States_TX_Lavaca_County_Household_Income
United States,TX,Lee County,Household Income,MHITX48287A052NCEN,,,,,,,,,,United_States_TX_Lee_County_Household_Income
United States,TX,Leon County,Household Income,MHITX48289A052NCEN,,,,,,,,,,United_States_TX_Leon_County_Household_Income
United States,TX,Liberty County,Household Income,MHITX48291A052NCEN,,,,,,,,,,United_States_TX_Liberty_County_Household_Income
United States,TX,Limestone County,Household Income,MHITX48293A052NCEN,,,,,,,,,,United_States_TX_Limestone_County_Household_Income
United States,TX,Lipscomb County,Household Income,MHITX48295A052NCEN,,,,,,,,,,United_States_TX_Lipscomb_County_Household_Income
United States,TX,Live Oak County,Household Income,MHITX48297A052NCEN,,,,,,,,,,United_States_TX_Live_Oak_County_Household_Income
United States,TX,Llano County,Household Income,MHITX48299A052NCEN,,,,,,,,,,United_States_TX_Llano_County_Household_Income
United States,TX,Loving County,Household Income,MHITX48301A052NCEN,,,,,,,,,,United_States_TX_Loving_County_Household_Income
United States,TX,Lubbock County,Household Income,MHITX48303A052NCEN,,,,,,,,,,United_States_TX_Lubbock_County_Household_Income
United States,TX,Lynn County,Household Income,MHITX48305A052NCEN,,,,,,,,,,United_States_TX_Lynn_County_Household_Income
United States,TX,Madison County,Household Income,MHITX48307A052NCEN,,,,,,,,,,United_States_TX_Madison_County_Household_Income
United States,TX,Marion County,Household Income,MHITX48309A052NCEN,,,,,,,,,,United_States_TX_Marion_County_Household_Income
United States,TX,Martin County,Household Income,MHITX48311A052NCEN,,,,,,,,,,United_States_TX_Martin_County_Household_Income
United States,TX,Mason County,Household Income,MHITX48313A052NCEN,,,,,,,,,,United_States_TX_Mason_County_Household_Income
United States,TX,Matagorda County,Household Income,MHITX48315A052NCEN,,,,,,,,,,United_States_TX_Matagorda_County_Household_Income
United States,TX,Maverick County,Household Income,MHITX48317A052NCEN,,,,,,,,,,United_States_TX_Maverick_County_Household_Income
United States,TX,McCulloch County,Household Income,MHITX48319A052NCEN,,,,,,,,,,United_States_TX_McCulloch_County_Household_Income
United States,TX,McLennan County,Household Income,MHITX48321A052NCEN,,,,,,,,,,United_States_TX_McLennan_County_Household_Income
United States,TX,McMullen County,Household Income,MHITX48323A052NCEN,,,,,,,,,,United_States_TX_McMullen_County_Household_Income
United States,TX,Medina County,Household Income,MHITX48325A052NCEN,,,,,,,,,,United_States_TX_Medina_County_Household_Income
United States,TX,Menard County,Household Income,MHITX48327A052NCEN,,,,,,,,,,United_States_TX_Menard_County_Household_Income
United States,TX,Midland County,Household Income,MHITX48329A052NCEN,,,,,,,,,,United_States_TX_Midland_County_Household_Income
United States,TX,Milam County,Household Income,MHITX48331A052NCEN,,,,,,,,,,United_States_TX_Milam_County_Household_Income
United States,TX,Mills County,Household Income,MHITX48333A052NCEN,,,,,,,,,,United_States_TX_Mills_County_Household_Income
United States,TX,Mitchell County,Household Income,MHITX48335A052NCEN,,,,,,,,,,United_States_TX_Mitchell_County_Household_Income
United States,TX,Montague County,Household Income,MHITX48337A052NCEN,,,,,,,,,,United_States_TX_Montague_County_Household_Income
United States,TX,Montgomery County,Household Income,MHITX48339A052NCEN,,,,,,,,,,United_States_TX_Montgomery_County_Household_Income
United States,TX,Moore County,Household Income,MHITX48341A052NCEN,,,,,,,,,,United_States_TX_Moore_County_Household_Income
United States,TX,Morris County,Household Income,MHITX48343A052NCEN,,,,,,,,,,United_States_TX_Morris_County_Household_Income
United States,TX,Motley County,Household Income,MHITX48345A052NCEN,,,,,,,,,,United_States_TX_Motley_County_Household_Income
United States,TX,Nacogdoches County,Household Income,MHITX48347A052NCEN,,,,,,,,,,United_States_TX_Nacogdoches_County_Household_Income
United States,TX,Navarro County,Household Income,MHITX48349A052NCEN,,,,,,,,,,United_States_TX_Navarro_County_Household_Income
United States,TX,Newton County,Household Income,MHITX48351A052NCEN,,,,,,,,,,United_States_TX_Newton_County_Household_Income
United States,TX,Nolan County,Household Income,MHITX48353A052NCEN,,,,,,,,,,United_States_TX_Nolan_County_Household_Income
United States,TX,Nueces County,Household Income,MHITX48355A052NCEN,,,,,,,,,,United_States_TX_Nueces_County_Household_Income
United States,TX,Ochiltree County,Household Income,MHITX48357A052NCEN,,,,,,,,,,United_States_TX_Ochiltree_County_Household_Income
United States,TX,Oldham County,Household Income,MHITX48359A052NCEN,,,,,,,,,,United_States_TX_Oldham_County_Household_Income
United States,TX,Orange County,Household Income,MHITX48361A052NCEN,,,,,,,,,,United_States_TX_Orange_County_Household_Income
United States,TX,Palo Pinto County,Household Income,MHITX48363A052NCEN,,,,,,,,,,United_States_TX_Palo_Pinto_County_Household_Income
United States,TX,Panola County,Household Income,MHITX48365A052NCEN,,,,,,,,,,United_States_TX_Panola_County_Household_Income
United States,TX,Parker County,Household Income,MHITX48367A052NCEN,,,,,,,,,,United_States_TX_Parker_County_Household_Income
United States,TX,Parmer County,Household Income,MHITX48369A052NCEN,,,,,,,,,,United_States_TX_Parmer_County_Household_Income
United States,TX,Pecos County,Household Income,MHITX48371A052NCEN,,,,,,,,,,United_States_TX_Pecos_County_Household_Income
United States,TX,Polk County,Household Income,MHITX48373A052NCEN,,,,,,,,,,United_States_TX_Polk_County_Household_Income
United States,TX,Potter County,Household Income,MHITX48375A052NCEN,,,,,,,,,,United_States_TX_Potter_County_Household_Income
United States,TX,Presidio County,Household Income,MHITX48377A052NCEN,,,,,,,,,,United_States_TX_Presidio_County_Household_Income
United States,TX,Rains County,Household Income,MHITX48379A052NCEN,,,,,,,,,,United_States_TX_Rains_County_Household_Income
United States,TX,Randall County,Household Income,MHITX48381A052NCEN,,,,,,,,,,United_States_TX_Randall_County_Household_Income
United States,TX,Reagan County,Household Income,MHITX48383A052NCEN,,,,,,,,,,United_States_TX_Reagan_County_Household_Income
United States,TX,Real County,Household Income,MHITX48385A052NCEN,,,,,,,,,,United_States_TX_Real_County_Household_Income
United States,TX,Red River County,Household Income,MHITX48387A052NCEN,,,,,,,,,,United_States_TX_Red_River_County_Household_Income
United States,TX,Reeves County,Household Income,MHITX48389A052NCEN,,,,,,,,,,United_States_TX_Reeves_County_Household_Income
United States,TX,Refugio County,Household Income,MHITX48391A052NCEN,,,,,,,,,,United_States_TX_Refugio_County_Household_Income
United States,TX,Roberts County,Household Income,MHITX48393A052NCEN,,,,,,,,,,United_States_TX_Roberts_County_Household_Income
